Timestamp (ms),ch0_1Hz,ch0_2Hz,ch0_3Hz,ch0_4Hz,ch0_5Hz,ch0_6Hz,ch0_7Hz,ch0_8Hz,ch0_9Hz,ch0_10Hz,ch0_11Hz,ch0_12Hz,ch0_13Hz,ch0_14Hz,ch0_15Hz,ch0_16Hz,ch0_17Hz,ch0_18Hz,ch0_19Hz,ch0_20Hz,ch0_21Hz,ch0_22Hz,ch0_23Hz,ch0_24Hz,ch0_25Hz,ch0_26Hz,ch0_27Hz,ch0_28Hz,ch0_29Hz,ch0_30Hz,ch1_1Hz,ch1_2Hz,ch1_3Hz,ch1_4Hz,ch1_5Hz,ch1_6Hz,ch1_7Hz,ch1_8Hz,ch1_9Hz,ch1_10Hz,ch1_11Hz,ch1_12Hz,ch1_13Hz,ch1_14Hz,ch1_15Hz,ch1_16Hz,ch1_17Hz,ch1_18Hz,ch1_19Hz,ch1_20Hz,ch1_21Hz,ch1_22Hz,ch1_23Hz,ch1_24Hz,ch1_25Hz,ch1_26Hz,ch1_27Hz,ch1_28Hz,ch1_29Hz,ch1_30Hz,ch2_1Hz,ch2_2Hz,ch2_3Hz,ch2_4Hz,ch2_5Hz,ch2_6Hz,ch2_7Hz,ch2_8Hz,ch2_9Hz,ch2_10Hz,ch2_11Hz,ch2_12Hz,ch2_13Hz,ch2_14Hz,ch2_15Hz,ch2_16Hz,ch2_17Hz,ch2_18Hz,ch2_19Hz,ch2_20Hz,ch2_21Hz,ch2_22Hz,ch2_23Hz,ch2_24Hz,ch2_25Hz,ch2_26Hz,ch2_27Hz,ch2_28Hz,ch2_29Hz,ch2_30Hz,ch3_1Hz,ch3_2Hz,ch3_3Hz,ch3_4Hz,ch3_5Hz,ch3_6Hz,ch3_7Hz,ch3_8Hz,ch3_9Hz,ch3_10Hz,ch3_11Hz,ch3_12Hz,ch3_13Hz,ch3_14Hz,ch3_15Hz,ch3_16Hz,ch3_17Hz,ch3_18Hz,ch3_19Hz,ch3_20Hz,ch3_21Hz,ch3_22Hz,ch3_23Hz,ch3_24Hz,ch3_25Hz,ch3_26Hz,ch3_27Hz,ch3_28Hz,ch3_29Hz,ch3_30Hz,chAux_1Hz,chAux_2Hz,chAux_3Hz,chAux_4Hz,chAux_5Hz,chAux_6Hz,chAux_7Hz,chAux_8Hz,chAux_9Hz,chAux_10Hz,chAux_11Hz,chAux_12Hz,chAux_13Hz,chAux_14Hz,chAux_15Hz,chAux_16Hz,chAux_17Hz,chAux_18Hz,chAux_19Hz,chAux_20Hz,chAux_21Hz,chAux_22Hz,chAux_23Hz,chAux_24Hz,chAux_25Hz,chAux_26Hz,chAux_27Hz,chAux_28Hz,chAux_29Hz,chAux_30Hz,f_1Hz,f_2Hz,f_3Hz,f_4Hz,f_5Hz,f_6Hz,f_7Hz,f_8Hz,f_9Hz,f_10Hz,f_11Hz,f_12Hz,f_13Hz,f_14Hz,f_15Hz,f_16Hz,f_17Hz,f_18Hz,f_19Hz,f_20Hz,f_21Hz,f_22Hz,f_23Hz,f_24Hz,f_25Hz,f_26Hz,f_27Hz,f_28Hz,f_29Hz,f_30Hz,info
1.58347E+12,0.952355811,2.666415148,2.272421221,7.790166016,5.50657438,2.41482484,2.004513132,2.936552295,2.248798182,1.135109497,1.478820407,1.437779567,1.823215425,0.137219835,1.455241199,1.885047297,1.756215038,2.605555211,3.90409253,2.26860306,1.916368175,0.521157891,0.563831579,1.492285026,1.121238151,0.67106233,1.695791425,1.083175712,0.98696043,0.900897634,0.544752264,1.389150061,2.340877918,2.519388532,3.778374283,5.012091187,2.340778199,4.436309516,2.341683397,1.284305441,6.627419459,1.908965087,3.187186175,2.834372251,0.753194285,2.642292961,7.47166617,3.664924479,2.100689137,1.655892382,3.530515394,2.978121516,0.869831396,1.766765173,1.440193185,1.722454766,1.002783429,0.571086978,0.964964788,0.891658591,0.172310671,2.954031287,2.806591354,3.397555481,2.092739617,3.674126823,2.847665325,0.718400996,2.340948031,5.998057918,7.398129806,1.14883908,2.447901548,1.127965435,1.372886709,1.618362783,1.227872451,2.307074967,2.327649816,1.549992863,4.27409384,0.616115571,1.436657619,1.114003449,1.176075709,0.610865304,1.079455876,0.535431902,0.869625144,0.339551305,0.490753944,4.639912271,3.87486573,2.632983699,1.970236424,3.400640053,3.593589217,2.219025119,2.200234131,4.510128726,2.943913548,3.462634585,3.567164575,5.604207171,2.389004776,2.038627164,3.577071138,4.044354217,4.050632032,4.549780574,3.230165257,1.526546425,1.570761728,1.748910763,1.819623808,1.042962089,2.134032933,0.238915504,0.860371816,0.807949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.043495808,0.629441715,6.438289424,4.223540687,4.405910877,1.691063648,3.005308798,2.948453455,2.724143478,1.934948733,2.77489117,2.263080959,3.599068829,3.180871214,1.330460536,0.901766265,1.555052903,2.576010641,4.223818054,2.897562312,1.29944933,1.500581807,0.960794765,0.758834159,0.561637274,0.505725653,1.479980252,0.217459279,0.163151655,0.885794211,1.302395782,3.630504119,4.46496434,5.893620523,3.150733679,3.603638805,6.204851824,4.072297369,3.159764224,5.823834734,1.11333855,2.62781065,1.80142207,2.702145627,0.684858507,2.639836159,6.938406844,2.004264788,3.11440663,2.723014613,2.440072543,2.124534655,1.557848998,2.227753733,1.226951256,1.230388529,1.085640026,0.560811934,0.231957429,1.491291511,1.139940965,2.415400439,1.961903574,1.309919874,4.950987496,0.620889351,3.446991763,2.847015571,1.536925079,5.368543163,5.515488435,2.990959053,0.894582065,1.658181134,3.10956361,0.882325716,4.208133049,2.173164171,2.40904494,2.923362635,3.514001903,0.296844818,0.553975292,0.189036039,0.870631193,1.062993658,0.920827887,0.727412407,0.962934031,1.118166655,1.134068127,4.101939652,2.091262381,5.170090968,4.95989288,2.169271531,1.728328703,4.659331864,3.269486189,3.907149682,3.112610136,1.300941704,3.873444563,5.163148049,2.703882641,1.381680288,1.800864782,1.153715407,3.987892928,3.96121109,3.938376169,2.455867697,1.279350866,2.471262035,2.053091235,0.317176168,2.346303595,1.091058441,0.960438834,0.051858832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.212776628,1.746649258,4.03565575,8.627219758,2.548138502,1.317136435,3.442736019,2.124864145,2.086092158,3.878199617,2.676587811,3.064878243,2.215176828,4.301188897,0.439480936,0.711094238,1.103701141,6.122430164,2.540209111,1.569636356,1.840612411,0.462594678,1.7606017,0.835236912,1.162371099,0.471395709,2.243813504,0.483265849,0.092495335,1.136935266,0.622280057,3.245526747,5.39910448,4.336060105,4.988102181,5.002262181,6.09585929,3.621749361,3.012998791,1.600815152,3.871731785,5.760067208,3.878252823,2.837549231,3.216177249,0.86389736,6.385355285,1.130248145,2.018717861,2.655687936,1.019128738,1.401213749,2.452547598,1.638120666,0.373592319,1.612769489,0.699687194,1.248351021,0.734518303,0.73032822,0.556180391,0.838893736,5.448729823,2.849668305,4.248273063,2.155643812,2.386455315,2.82933994,2.589053468,7.117239859,3.440654652,1.315624289,1.324448329,2.898960176,2.686844926,3.097703199,3.449677083,2.461772009,1.905134366,2.832090511,2.820518175,0.342770031,0.598589246,0.616631128,0.733793368,0.775741377,0.688995842,1.015588354,1.178602821,0.818095885,1.688826728,0.740700062,3.380522829,4.647857087,3.398379267,0.646923243,2.222654412,2.612369872,5.015485,2.133589273,2.96074581,2.957551244,2.957637311,2.98527564,2.556919861,1.586781388,3.977451673,2.090616025,0.610791668,1.563046766,3.668286286,1.115975292,2.896928947,1.816983137,2.573089207,1.073391579,1.82397291,0.779747125,1.026274099,0.57763521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.473319022,2.314963562,2.067959587,2.481174459,8.202748956,3.435622176,2.57314006,0.670627551,1.278335175,2.344311156,0.488437658,3.865100439,4.164080475,3.398609554,5.61470126,4.0953437,2.946082211,2.463184851,5.042726156,3.379986739,1.324481911,2.129280069,1.585822213,0.999591829,1.117260398,0.872669354,1.738240377,1.023117154,0.55199125,1.240554677,1.734526779,3.777234715,0.492480076,5.696112883,5.311326433,3.59015952,2.416213348,5.122710796,2.438875182,2.433940612,2.203925718,4.938002752,6.095157187,2.548128438,1.516691253,3.884513242,1.068458261,3.929460488,3.803069275,1.209161731,1.454935767,2.465779027,0.450822173,0.394062587,1.033267177,0.332447284,1.795430625,2.161096242,1.062022444,0.046305571,1.179069611,3.23427514,2.868616589,4.99559591,0.500325664,3.650135917,2.488495965,2.2710578,2.638871997,4.72305511,1.050085953,4.335647191,2.097546882,1.984301855,3.095824221,2.857650826,2.961072102,0.98692311,0.998375824,3.674683285,1.686650553,0.856480601,0.963763323,0.232782925,0.714073711,1.059946171,0.355287022,1.570438144,0.83138196,0.650837465,0.637253642,2.967267304,2.404564497,5.044963682,3.936015569,1.589004816,3.532061399,2.538190989,2.142861003,1.261574008,4.563261909,3.162266766,0.919845167,1.028359718,1.475829034,2.170411084,3.336565069,0.98634886,1.830776249,2.582105001,1.385238775,2.169373344,1.32421423,2.18052176,1.283787242,1.752866607,1.237192368,0.558964732,0.541592251,0.507110097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.395015884,0.486719723,4.657338439,3.098914394,7.129357113,2.365119957,1.944569504,1.886665552,1.971220591,2.902855002,2.744273734,6.215353703,1.671893054,5.986670785,3.629313695,6.129501969,1.810840197,1.472433487,3.568190045,1.566770317,0.316790685,2.329025391,1.466942206,1.172655402,0.630700255,2.156199149,0.968600669,0.714180083,0.441528118,0.234363677,0.942320771,0.437839743,4.163154389,6.499592031,2.050012404,1.547934715,4.990263979,5.993696023,1.851132833,3.469612662,3.494515777,3.499592604,2.51561857,3.170933415,0.97948475,2.253029593,2.502841449,1.070679083,5.90537498,0.551082243,2.479164374,3.802820011,0.471350657,0.285789789,0.423794348,1.949230258,1.3371508,1.214620884,0.34771205,1.042635334,0.508557479,4.010601693,1.199705226,1.895072794,3.270940302,1.213580064,3.616871995,4.585198326,4.580663002,1.930695134,1.407974319,4.754750191,2.792669115,2.262739451,1.889892004,1.560181002,6.076312097,2.46006917,1.914365716,3.023331365,2.283844291,0.974724302,2.264756541,1.465447579,1.172646489,0.364995597,0.613608198,0.429040799,0.194768909,0.525809608,0.90185536,2.93718875,2.855436742,3.05000479,2.847769827,2.629733408,2.236301676,2.267251833,3.677072443,3.103077394,2.445388931,0.98507402,2.854996184,1.559517107,1.477040652,3.884161988,4.099131269,1.673321666,3.507060064,2.620319626,2.548479262,0.986282016,0.472258852,2.556661595,0.774843989,2.465758324,1.473358349,1.267531917,0.720367404,0.567742487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.931864162,1.380817602,3.126033169,1.821572073,5.335148933,1.235796244,2.781552563,2.777556184,4.210079645,1.483040359,1.83925205,7.507768039,3.448597181,6.039766522,1.302846739,2.996205659,1.395268579,1.830245609,3.682567195,1.165276196,0.812982431,1.299868778,2.188751298,0.864539706,1.175148801,1.185816926,1.356311865,0.606855876,0.481916432,0.415068046,0.579865695,2.001823684,3.131979725,5.065289099,1.883085204,4.858619285,4.744313728,6.111593575,1.138199071,3.913203109,3.076973889,4.100770033,2.229590043,3.554208547,0.760533349,0.884195356,2.810854882,3.426639057,6.928812503,2.607229785,3.423726675,2.681345196,0.861791278,1.960425549,2.173460347,1.978624684,1.839305752,0.966701957,0.188233325,0.849281089,0.423550418,3.08437674,3.751579847,2.887395625,2.862596659,0.505624633,3.960089382,2.930868414,3.514837644,3.01587186,2.190479443,2.870725531,2.328991692,6.613976615,5.216562353,2.501314517,3.813157023,3.442463015,2.387235912,2.526201388,1.404413095,1.119355946,2.817725074,1.559397989,1.065829969,0.478055447,0.871813216,0.25885416,0.313603037,0.537852679,0.247719845,1.654985322,2.350142846,3.087303775,2.885361652,1.702374051,2.691875267,2.448032069,3.166719781,2.301419666,1.836265888,0.971897137,2.031473067,4.787245382,2.522384264,3.774881366,4.390093808,0.752676911,4.257436198,1.103810806,2.37666735,2.455731785,1.231500751,2.254247166,1.329778415,1.956194659,1.269967361,0.935924574,1.038608066,0.423451762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.288769823,1.94732234,1.271095041,1.020004607,4.221968598,3.507344068,0.606875471,2.835816472,3.450196608,2.712995053,2.738390446,4.949933674,3.657854638,3.401180574,2.86661377,3.787987916,1.9735748,0.383701449,2.387050221,2.831970568,2.615203324,2.578465983,0.407471991,1.471199457,1.510634682,0.554064639,0.434180751,1.006928947,0.239005017,0.139081465,1.168159088,1.924800738,1.290328718,3.958010526,3.365668084,2.51706658,5.765573155,1.537126445,5.44992583,0.271721772,1.002450933,0.294412966,2.229161008,3.078818803,2.693716667,2.453822454,3.220332073,4.269882479,5.809484088,2.297469656,2.93002486,1.979500082,1.517485192,1.01369509,2.364198323,0.167528775,0.928726499,1.362725456,0.640338355,0.467988526,1.022375796,1.498758335,1.20554799,5.071913948,4.235085832,1.098554414,3.803533548,2.063985229,0.28861703,4.025380098,2.195665813,1.751680607,3.337208403,5.406761567,6.665662003,2.218600428,1.869082096,0.947283839,3.533405703,2.279458533,0.276716792,1.70351702,1.171467403,2.482718473,0.246066439,1.318830832,0.522400991,0.118258667,0.804142449,0.621001561,0.300811031,0.360950684,3.791201915,4.64205851,1.688720795,0.399181904,4.598608431,1.40386906,3.876760749,3.147131979,1.643493781,2.908306282,3.722210908,2.217053627,5.567512578,1.844674098,1.297480796,2.608671557,4.925389765,1.697704861,3.584235411,2.5184606,0.703598141,1.564433555,1.182878253,1.224672762,0.916965568,1.044098513,0.92514426,0.55633946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.833620579,0.357711695,2.599310271,5.021078012,2.005708737,1.108064913,1.835363715,2.494067006,2.816687624,2.389752058,4.287259064,1.330894388,1.964471979,5.284646376,4.52479972,2.938115682,0.839357965,1.063573472,1.490339097,1.656774588,2.848666683,3.219398703,0.461685401,2.001373201,0.721283575,0.487725556,0.718320761,0.410252116,0.513255595,0.649577241,1.062432069,0.855650809,0.771844271,5.638509148,0.855683647,2.052083702,7.728443581,2.388425738,3.134909185,2.391974244,1.699978057,1.850106378,1.28098215,1.664465734,1.362114188,5.117021785,3.091062084,2.096728141,1.125156506,2.401971207,2.701060464,0.75182339,4.541631543,2.207645482,0.997278642,1.13886366,0.4927338,0.728914003,1.124383896,1.143520575,0.210202047,0.917465978,1.832675699,2.502303474,5.412375765,2.031838384,1.863136762,4.643103713,4.145358593,5.236678056,2.752215734,4.430604307,2.935734319,4.088237287,1.971560331,4.030299704,3.319878112,3.766157648,4.379172868,2.833732516,3.538074595,3.060358669,0.621644846,1.152708482,2.325299858,1.03644821,1.348448202,1.296166095,0.255073536,0.238412112,0.088163084,0.945852827,4.875185921,2.970758933,3.257520657,3.596030823,3.402026987,2.487530293,3.767260053,2.798245074,3.564260778,0.527363226,4.284960872,3.641297827,2.315669659,2.591926499,1.896044594,4.27619917,1.604809896,1.177043205,3.954380748,1.347923011,1.203057142,1.900288941,1.734525427,1.017952952,0.142427957,0.763954015,1.530707558,0.417640547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.946430729,0.133152111,3.490625739,2.998540214,4.652381561,1.626902581,3.472115463,2.945505146,1.121018081,1.742569626,1.248137159,1.373021494,1.263400703,4.611647516,2.612321109,4.530592129,3.283078537,2.722968833,1.988884948,1.292663475,1.148779672,2.712963639,0.2639465,0.954445461,0.397077246,0.48406841,0.492568654,0.487359268,0.44057428,0.75012349,0.991547994,1.790674762,2.372112261,7.402784694,0.466421061,6.116142668,2.300470402,6.837844111,2.743451885,3.044187682,6.314010476,2.400269552,2.376413871,0.308740469,1.764645741,0.36501755,4.244464796,1.125699545,1.155877621,3.008014773,0.632160608,3.132275837,2.235151589,2.054317249,1.861239598,0.421250627,0.484375188,1.345274616,1.189124218,0.664455903,1.459017021,2.314049489,3.387715071,2.119908295,4.45944818,3.890345489,3.686097916,2.609948291,4.355034138,5.191664292,2.090143717,4.062431599,1.042697712,5.950049227,2.61562341,3.179466779,4.719862013,4.697062744,4.794184078,1.059062226,5.344559933,1.993779103,1.819870124,1.451566858,2.358748705,0.816977919,1.35107753,0.414299915,0.262050209,0.071986366,1.525892305,2.827157154,4.171491758,3.782767714,2.514927995,4.249178771,4.21702208,2.323857169,2.255319138,2.189574101,5.776731898,1.500867275,3.417755051,6.932793829,0.888318293,2.102816812,2.43743984,2.754250253,0.966856404,3.32176295,2.60506263,1.956018886,0.617151816,2.060875566,1.261799812,0.80108245,0.177514676,0.840717251,0.97819183,0.406173406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.943301866,2.120035271,1.061781877,1.044416332,2.865112855,2.257784767,3.279398083,3.879386873,3.528131329,3.3327172,0.706701947,2.07936666,3.174038241,4.751445193,2.786769029,1.692554326,4.362814001,2.512011148,4.94808289,2.810388169,1.436639331,2.10545275,0.836025241,1.123098753,1.157508464,1.175782934,0.979416858,0.134154901,0.30896225,0.84392794,1.160449187,1.031133303,7.36742306,3.866099796,6.309546851,3.720246475,1.363617211,7.750202907,0.662937409,6.573670004,3.551226885,4.113676609,2.652885033,3.939374164,1.42226604,2.420232769,2.39439203,0.655665321,1.066633072,2.816442315,0.805085778,1.328932495,0.823724287,0.697390264,1.349146167,1.276685307,0.703874451,0.486536593,0.597182332,0.940130312,0.211699284,2.963569467,3.839646855,2.835266766,5.026810642,3.043952785,4.193039074,1.82261673,2.360306698,3.934888861,2.202882482,1.11678361,2.167657021,7.642443864,1.526771137,3.813064128,4.138873237,3.585968006,6.592680858,3.620624521,5.221604607,0.720757369,2.118198184,2.062024357,1.470716839,1.193685298,1.635189252,0.274671448,0.441596899,0.344831844,0.719630197,2.828858541,0.966476083,5.163936747,4.43192679,3.808196225,4.52265153,2.735400894,0.705244714,6.286325231,4.128653765,3.878077665,2.930389998,4.319147458,2.859082344,1.341306875,1.077004253,3.867005368,2.885920279,3.524135515,2.401644753,0.622926436,1.425660901,1.671496057,1.881507884,0.988123969,1.670929587,1.178578528,0.600223285,0.8846676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.395748911,1.032584265,2.27508005,4.090067869,1.453840601,0.848581853,3.341145753,3.245673612,5.065088837,2.606255788,1.221442505,3.959084686,0.68794352,2.162895478,3.211873285,2.340243697,4.969419716,3.40051615,2.441165947,5.468801964,2.336738878,1.949004574,1.470630191,1.326664735,0.71580932,2.109548055,0.402032946,1.420364494,0.718692528,0.360563109,1.090893025,1.120484932,8.639338808,2.066839383,4.655677661,4.935063506,4.488201224,1.309246106,6.057912436,2.385001687,3.699973782,4.011927251,3.0034488,5.252315771,1.166863929,5.963265126,3.23608917,2.076245592,2.123279867,3.294655495,3.106493971,1.316377807,0.372868853,1.525434007,0.56899986,1.084037903,0.157141551,1.316970759,0.912467777,0.794150429,0.780529654,3.892756769,0.849197016,1.991993281,3.902863051,2.522131458,3.347535817,1.298396065,2.154341863,2.675538046,3.801899664,2.188279186,4.528354915,6.063589458,2.076861661,6.644460819,4.590788528,3.755951397,4.584635799,2.146173107,4.425835687,1.314295363,1.017802059,1.062714022,1.027617582,1.023282036,0.657801465,0.285318586,0.433799461,0.427550028,0.812694763,1.936088531,1.307209046,5.394045015,4.439054845,0.465248476,3.556129004,3.400229497,3.491812237,5.829635227,5.466803587,2.189591126,5.09627345,1.708885643,0.983914125,0.778344061,1.84992361,4.109213707,1.370707379,5.259960286,2.131678502,1.082201481,3.320593036,0.830067735,0.901194687,1.432344238,0.970133068,1.158925396,0.249269354,0.89437217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.553709988,0.118086968,2.017595679,2.267026663,3.255279012,3.567079546,5.177173813,1.037306905,2.053379131,1.091569755,1.438041533,6.000005785,3.804076527,2.345549062,7.208330197,2.295708385,5.324364503,2.888965974,2.599731536,1.704418679,5.095526267,1.160704397,1.320642803,1.397600787,0.517995366,1.211944808,0.76209684,1.732392133,0.277895743,0.32010479,1.276035918,3.802904547,3.369044458,4.613315767,6.038666886,6.133940377,3.089763376,1.600925378,2.875373028,3.549214877,2.306829211,2.540573821,2.459351169,4.237742424,0.69687591,5.731285839,5.338206064,0.587900317,3.425946401,2.749724825,4.418722644,1.322700044,1.617569953,1.139051795,0.909818625,1.757581663,0.848424932,1.547351371,0.461062147,0.19712587,0.686445976,1.759710593,2.277475461,1.854152232,2.46781481,1.948103277,2.884624035,1.488015883,1.825054287,3.873844443,1.927939043,4.967664046,4.208229897,3.30766266,0.745264967,6.643297141,6.908939884,3.674399676,2.518340137,2.078360431,3.33129131,1.003888533,2.169144367,3.075126668,0.499084638,0.379936303,0.554264571,0.11066904,0.116144617,0.339029015,1.3412205,1.717578514,2.441882427,1.965368526,2.56964776,3.252201323,2.851523613,2.11302172,4.441801467,5.888682433,2.728482216,3.196068488,3.02862542,3.51491414,1.487629856,2.293634589,1.270529715,1.64955877,2.644038809,3.312037329,1.78766591,4.194110821,0.55199096,1.845847786,1.597545302,1.969822155,0.332874577,0.740414376,0.706484482,1.066055653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,1.578553505,2.814345972,2.285998677,0.338871438,2.646823024,4.200401518,7.43717701,1.865230901,2.468312587,0.877583931,1.788069014,3.670659487,3.394720146,4.513172958,6.892503459,2.977766618,4.148807102,2.579038002,2.141505772,2.239296557,2.856242116,0.670390693,0.987981316,0.514301187,2.007000941,1.249298805,1.23602819,1.314981985,0.260326524,0.826812077,1.173072529,1.909645281,3.054135678,8.947621691,0.515730911,2.16672005,5.563042323,2.094297956,3.704736957,1.495746916,1.298887571,1.539347814,2.435006282,4.120137952,3.624665793,3.175118562,2.016757502,3.244124819,1.263548293,1.951794472,4.137182731,1.871908536,0.662061285,0.44865029,1.605473285,1.410470428,0.494574412,1.200728324,0.545530142,0.3722795,0.943029962,1.28745279,1.267776734,3.110784651,2.615336969,1.181390211,1.383651548,0.635709021,1.826871329,4.434059966,3.111709425,3.650966418,2.686449862,3.296300487,2.977848504,2.855026167,4.073246362,4.847373909,3.120787373,0.896004111,1.716139537,1.391536996,1.180224096,3.839075741,0.63697961,0.632971251,0.269757705,0.436194414,0.57525151,0.738895545,0.879459122,2.033544905,2.474801093,2.754639095,5.195737318,2.19374596,2.861122552,3.043992721,4.664994895,2.248062303,2.288964503,2.559803203,4.952824334,2.527775371,2.384838334,2.658009427,0.239462272,2.712069232,4.895661209,2.446179334,1.470979735,3.277668619,1.94943723,0.482494162,1.616850571,1.12590062,1.493408802,0.82233344,0.640090635,0.950938728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.58347E+12,0.528658706,2.022320635,2.28973803,3.020366995,2.694811442,5.684942954,3.483540115,5.573279599,1.153919319,2.124296785,4.154115783,2.972102831,0.934775462,5.385410891,3.15952025,4.361216129,5.897118011,1.412061187,3.759567115,1.437735967,3.82008772,1.827493439,1.493609938,2.76288979,0.385482845,1.339493144,1.325965618,0.745933479,0.738676434,0.06412335,2.360928549,3.234540832,3.085818102,6.899452783,2.793687723,3.612118696,1.273683856,6.152385404,5.721455862,1.08818998,3.130910095,5.20881392,3.249592875,0.979118915,2.276509916,2.290942201,1.988261863,3.214605955,1.162962417,2.43455487,2.120414132,2.768812307,1.847312846,1.721263883,1.707577772,0.684966288,0.437611585,1.22653775,0.321719591,0.569717906,0.880080526,2.145082208,2.731157374,4.181596817,2.916513592,2.287484618,3.025674591,1.012712162,1.661121663,5.214477635,1.709600389,3.651680181,1.456791006,0.613052504,2.960234145,2.440843783,4.493781869,2.048336582,3.764225099,2.185556296,2.787116434,1.162077477,1.84496358,3.058967303,0.958854869,0.623730531,0.976376573,0.802586698,0.494919688,0.528499154,0.754508305,2.349190997,3.935616011,2.637979553,2.688883889,4.309654487,1.795155257,1.643638546,4.957776124,1.037205256,1.651875718,2.773147359,2.95633711,3.86573282,2.708487916,4.500709479,0.966395804,2.197523976,6.081639183,2.960618178,1.564320474,1.561546471,1.792438263,1.703399545,1.128162548,0.823035576,2.199122039,0.383321155,0.674280564,0.829176195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
